"Daily exchange rates by type, currency and time"

"Exchange rates (DKK per 100 units of foreign currency)"
" ","Euro  (Jan. 1999-)"
" "," ","2019M08D27",745.7800
" "," ","2019M08D28",745.7800
" "," ","2019M08D29",745.7000
" "," ","2019M08D30",745.6200
" "," ","2019M09D02",745.6300
" "," ","2019M09D03",745.6600
" "," ","2019M09D04",745.8400
" "," ","2019M09D05",745.8800
" "," ","2019M09D06",746.1400
" "," ","2019M09D09",745.9800
" "," ","2019M09D10",746.0800
" "," ","2019M09D11",746.0700
" "," ","2019M09D12",746.2200
" "," ","2019M09D13",746.7800
" "," ","2019M09D16",746.7000
" "," ","2019M09D17",746.7100
" "," ","2019M09D18",746.7300
" "," ","2019M09D19",746.7200
" "," ","2019M09D20",746.6800
" "," ","2019M09D23",746.6400
" "," ","2019M09D24",746.6100
" "," ","2019M09D25",746.4800
" "," ","2019M09D26",746.4300
" "," ","2019M09D27",746.6100
" "," ","2019M09D30",746.6200
" "," ","2019M10D01",746.5500
" "," ","2019M10D02",746.6500
" "," ","2019M10D03",746.5600
" "," ","2019M10D04",746.6600
" "," ","2019M10D07",746.7900
" "," ","2019M10D08",746.8900
" "," ","2019M10D09",746.9100
" "," ","2019M10D10",746.8400
" "," ","2019M10D11",746.8800
" "," ","2019M10D14",746.8900
" "," ","2019M10D15",746.9900
" "," ","2019M10D16",747.1200
" "," ","2019M10D17",747.0700
" "," ","2019M10D18",747.0200
" "," ","2019M10D21",747.0800
" "," ","2019M10D22",747.0800
" "," ","2019M10D23",747.0700
" "," ","2019M10D24",747.0500
" "," ","2019M10D25",747.0400
" "," ","2019M10D28",747.0700
" "," ","2019M10D29",747.0600
" "," ","2019M10D30",747.0900
" "," ","2019M10D31",747.0800
" "," ","2019M11D01",747.1200
" "," ","2019M11D04",747.1300
" "," ","2019M11D05",747.1200
" "," ","2019M11D06",747.1300
" "," ","2019M11D07",747.2000
" "," ","2019M11D08",747.2700
" "," ","2019M11D11",747.2200
" "," ","2019M11D12",747.2300
" "," ","2019M11D13",747.2500
" "," ","2019M11D14",747.2000
" "," ","2019M11D15",747.2300
" "," ","2019M11D18",747.2600
" "," ","2019M11D19",747.2100
" "," ","2019M11D20",747.3100
" "," ","2019M11D21",747.3200
" "," ","2019M11D22",747.2700
" "," ","2019M11D25",747.1600
" "," ","2019M11D26",747.2000
" "," ","2019M11D27",747.1200
" "," ","2019M11D28",747.1500
" "," ","2019M11D29",747.1300
" "," ","2019M12D02",747.1200
" "," ","2019M12D03",747.1900
" "," ","2019M12D04",747.1500
" "," ","2019M12D05",747.1600
" "," ","2019M12D06",747.2200
" "," ","2019M12D09",747.2300
" "," ","2019M12D10",747.3100
" "," ","2019M12D11",747.2800
" "," ","2019M12D12",747.3200
" "," ","2019M12D13",747.3100
" "," ","2019M12D16",747.3100
" "," ","2019M12D17",747.3100
" "," ","2019M12D18",747.2000
" "," ","2019M12D19",747.2300
" "," ","2019M12D20",747.2000
" "," ","2019M12D23",747.1900
" "," ","2019M12D27",747.0400
" "," ","2019M12D30",746.9700
" "," ","2020M01D02",747.1900
" "," ","2020M01D03",747.3100
" "," ","2020M01D06",747.3200
" "," ","2020M01D07",747.3100
" "," ","2020M01D08",747.3100
" "," ","2020M01D09",747.3100
" "," ","2020M01D10",747.3100
" "," ","2020M01D13",747.3200
" "," ","2020M01D14",747.3100
" "," ","2020M01D15",747.2700
" "," ","2020M01D16",747.2900
" "," ","2020M01D17",747.2900
" "," ","2020M01D20",747.2600
" "," ","2020M01D21",747.2500
" "," ","2020M01D22",747.2900
" "," ","2020M01D23",747.3200
" "," ","2020M01D24",747.3000
" "," ","2020M01D27",747.2800
" "," ","2020M01D28",747.2800
" "," ","2020M01D29",747.2800
" "," ","2020M01D30",747.2900
" "," ","2020M01D31",747.3100
" "," ","2020M02D03",747.2900
" "," ","2020M02D04",747.2900
" "," ","2020M02D05",747.2800
" "," ","2020M02D06",747.2500
" "," ","2020M02D07",747.2400
" "," ","2020M02D10",747.2400
" "," ","2020M02D11",747.2100
" "," ","2020M02D12",747.1800
" "," ","2020M02D13",747.2100
" "," ","2020M02D14",747.1300
" "," ","2020M02D17",747.0100
" "," ","2020M02D18",747.0200
" "," ","2020M02D19",746.9300
" "," ","2020M02D20",746.8100
" "," ","2020M02D21",747.0200
" "," ","2020M02D24",746.9900
" "," ","2020M02D25",747.0100
" "," ","2020M02D26",747.1000
" "," ","2020M02D27",747.2500
" "," ","2020M02D28",747.2300
" "," ","2020M03D02",747.3000
" "," ","2020M03D03",747.3000
" "," ","2020M03D04",747.2700
" "," ","2020M03D05",747.1200
" "," ","2020M03D06",746.9700
" "," ","2020M03D09",746.9500
" "," ","2020M03D10",747.1400
" "," ","2020M03D11",747.2600
" "," ","2020M03D12",747.2700
" "," ","2020M03D13",747.3200
" "," ","2020M03D16",747.3100
" "," ","2020M03D17",747.3200
" "," ","2020M03D18",747.3200
